,Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
5,2011,Feeder Heifers: Medium and Large 1,450-500 EUL,"3,182",118.69,125.64,137.68,136.87,125.0,121.0,127.88,121.86,115.89,118.51,123.09,134.07,125.01
6,2011,Feeder Heifers: Medium and Large 1,500-550 EUM,"3,245",114.63,121.5,133.18,131.53,121.24,118.35,125.62,119.78,112.28,114.79,119.17,129.79,121.4
7,2011,Feeder Heifers: Medium and Large 1,550-600 EUN,"3,050",112.16,116.67,127.23,126.55,118.75,116.02,124.99,116.77,110.5,113.43,119.43,125.26,118.39
8,2011,Feeder Heifers: Medium and Large 1,600-650 EUO,"2,324",107.24,113.91,122.09,122.45,115.21,113.76,120.22,114.73,109.16,112.23,116.33,121.71,115.0
9,2011,Feeder Heifers: Medium and Large 1,650-700 EUP,"1,514",110.07,109.41,115.89,116.83,110.73,112.53,118.08,116.38,107.44,109.72,112.37,118.28,112.67
10,2011,Feeder Heifers: Medium and Large 1,700-750 EUQ,865,103.56,109.06,109.27,112.25,114.02,105.84,111.74,108.91,104.15,107.98,110.83,113.05,109.14
11,2011,Feeder Heifers: Medium and Large 1,750-800 EUR,377,101.0,104.23,106.56,110.4,103.85,104.69,108.02,105.35,98.95,105.28,107.04,116.31,106.65
12,2011,Feeder Heifers: Medium and Large 1,800-850 EUS,143,101.52,98.32,100.45,107.1,99.96,98.42,104.66,102.27,94.66,106.32,102.32,,101.29
13,2011,Feeder Heifers: Medium and Large 1,850-900 EUT,70,87.26,91.16,98.58,103.93,98.96,103.89,102.2,104.0,95.75,92.99,96.92,,99.6
14,2011,Feeder Heifers: Medium and Large 1,900-950 EUA,57,,87.81,94.24,95.62,97.69,106.27,102.99,95.0,,,99.83,,97.39
15,2011,Feeder Heifers: Medium and Large 1,950-1000 EUB,33,,89.65,98.25,94.8,84.0,103.0,96.0,95.0,,,97.0,90.0,95.43
16,2011,Feeder Heifers: Medium and Large 1,1000-1050 EUC,47,,85.16,,95.0,97.5,97.01,95.0,,,,92.0,,93.53
0,2011,Feeder Heifers: Small and Medium 1,250-300 DMB,3,,137.91,142.5,,,,,,,,,,139.52
1,2011,Feeder Heifers: Small and Medium 1,300-350 DMC,20,130.0,120.57,140.44,152.0,,,,,,,137.5,137.82,137.0
2,2011,Feeder Heifers: Small and Medium 1,350-400 DMD,33,118.66,125.95,131.35,138.28,,,,123.0,,121.48,141.0,132.0,126.33
3,2011,Feeder Heifers: Small and Medium 1,400-450 DME,20,116.58,120.51,135.8,129.3,,,,,112.0,,,,124.66
4,2011,Feeder Heifers: Small and Medium 1,450-500 DMF,29,110.28,116.0,125.14,134.0,,115.57,124.0,,,,126.94,131.0,122.34
5,2011,Feeder Heifers: Small and Medium 1,500-550 DMG,33,107.58,112.09,130.88,126.08,110.0,,,117.5,107.93,112.5,117.5,125.0,117.58
6,2011,Feeder Heifers: Small and Medium 1,550-600 DMH,18,110.0,113.71,121.01,120.98,,115.0,,,,109.0,,,116.67
7,2011,Feeder Heifers: Small and Medium 1,600-650 DMI,7,107.0,111.0,107.0,117.0,,,,,,108.0,111.98,,110.57
8,2011,Feeder Heifers: Small and Medium 1,650-700 DMJ,3,100.0,,,110.0,,,,,,,109.0,,106.37
9,2011,Feeder Heifers: Small and Medium 1,700-750 DMK,3,,,102.0,,,,,,,,100.0,,101.35
10,2011,Feeder Heifers: Small and Medium 1,750-800 DML,1,93.0,,,,,,,,,,,,93.0
0,2011,Feeder Heifers: Medium and Large 1-2,500-550 DOG,136,,,,,,,127.0,122.75,,,,,124.5
1,2011,Feeder Heifers: Medium and Large 1-2,550-600 DOH,52,,125.0,,,,,,,118.5,,,,120.9
2,2011,Feeder Heifers: Medium and Large 1-2,600-650 DOI,118,,118.17,128.75,,,,,,115.5,116.1,,,124.06
3,2011,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,291,,119.0,,122.4,,119.0,,106.25,,,,,119.24
4,2011,Feeder Heifers: Medium and Large 1-2,700-750 DOK,16,,,,,,,,115.73,,,,,115.73
5,2011,Feeder Heifers: Medium and Large 1-2,750-800 DOL,28,,,,,,,,115.49,,,,,115.49
6,2011,Feeder Heifers: Medium and Large 1-2,800-850 DOM,66,,,,108.0,,105.25,,111.63,,,,,108.79
7,2011,Feeder Heifers: Medium and Large 1-2,850-900 DON,69,,,96.7,113.5,99.0,,,,,,,,101.47
0,2011,Feeder Heifers: Small and Medium 1-2,450-500 ESY,1,,,,,,,,,,,114.0,,114.0
0,2011,Feeder Heifers: Large 2,200-250 DRA,2,,,137.98,,,,,,,,,,137.98
1,2011,Feeder Heifers: Large 2,250-300 DRB,9,,132.95,137.66,,,,,137.5,,,,,135.61
2,2011,Feeder Heifers: Large 2,300-350 DRC,12,121.97,122.64,133.44,129.7,,,,,,,,,128.17
3,2011,Feeder Heifers: Large 2,350-400 DRD,34,114.16,116.64,129.09,129.88,,115.0,119.0,111.0,110.25,,,,120.95
4,2011,Feeder Heifers: Large 2,400-450 DRE,47,111.0,116.02,126.68,132.27,116.0,,,112.87,104.59,110.02,122.0,,116.01
5,2011,Feeder Heifers: Large 2,450-500 DRF,53,106.57,108.9,122.5,122.96,118.62,114.51,117.0,107.35,103.11,111.0,108.0,,111.81
6,2011,Feeder Heifers: Large 2,500-550 DRG,59,101.03,110.7,117.95,119.46,,110.0,105.0,106.47,100.57,106.3,115.63,116.33,108.26
7,2011,Feeder Heifers: Large 2,550-600 DRH,38,99.01,101.75,118.67,120.0,,110.5,,106.77,101.46,108.67,119.0,,106.7
8,2011,Feeder Heifers: Large 2,600-650 DRI,16,89.35,103.51,108.97,101.0,102.0,,105.0,100.99,93.5,,,,99.83
9,2011,Feeder Heifers: Large 2,650-700 DRJ,9,76.0,101.0,93.0,105.0,100.0,,,92.44,,,,108.0,95.58
10,2011,Feeder Heifers: Large 2,700-750 DRK,6,,85.68,91.0,95.0,94.0,,,90.0,,,,,90.29
11,2011,Feeder Heifers: Large 2,750-800 DRL,3,,85.0,,,,,,,,99.0,,95.0,92.92
12,2011,Feeder Heifers: Large 2,800-850 DRM,4,,73.04,,,,,,,79.0,95.0,,,79.97
13,2011,Feeder Heifers: Large 2,850-900 DRN,2,79.0,70.0,,,,,,,,,,,74.58
0,2011,Feeder Heifers: Medium 2,350-400 DSD,1,,,,,,,,,,,132.0,,132.0
0,2011,Feeder Heifers: Medium and Large 2,200-250 QKB,346,133.8,141.62,156.65,154.01,139.58,138.61,144.36,144.02,138.6,138.08,143.82,160.81,143.16
1,2011,Feeder Heifers: Medium and Large 2,250-300 QKC,"1,054",129.01,135.44,147.51,146.76,134.7,129.98,140.3,143.38,131.1,134.44,141.82,151.2,137.74
2,2011,Feeder Heifers: Medium and Large 2,300-350 QKD,"2,425",125.03,130.35,142.24,141.18,129.96,125.81,133.71,129.32,124.36,128.2,134.49,141.63,132.32
3,2011,Feeder Heifers: Medium and Large 2,350-400 QKE,"4,062",121.14,126.22,138.68,137.63,124.62,122.0,127.59,123.0,117.97,121.5,126.1,135.43,127.45
4,2011,Feeder Heifers: Medium and Large 2,400-450 QKF,"5,722",117.09,122.65,134.82,134.52,122.07,118.22,124.14,119.67,114.67,116.92,121.89,131.93,123.19
5,2011,Feeder Heifers: Medium and Large 2,450-500 QKG,"6,119",113.38,119.19,130.11,130.03,118.82,116.51,122.25,116.55,110.48,113.19,117.59,127.03,119.03
6,2011,Feeder Heifers: Medium and Large 2,500-550 QKH,"5,411",109.15,115.81,125.51,124.87,114.67,113.1,119.28,114.25,108.64,110.55,114.23,122.16,115.34
7,2011,Feeder Heifers: Medium and Large 2,550-600 QKI,"4,084",106.08,111.79,121.49,121.21,113.17,111.26,116.34,111.09,106.22,108.53,112.12,118.7,112.35
8,2011,Feeder Heifers: Medium and Large 2,600-650 QKJ,"2,735",102.97,107.91,118.0,119.09,110.0,107.67,114.86,108.65,104.84,107.5,111.54,114.44,110.5
9,2011,Feeder Heifers: Medium and Large 2,650-700 QKK,"1,290",99.73,103.69,110.02,112.12,107.24,106.27,110.68,107.6,102.51,105.37,106.97,110.99,106.52
10,2011,Feeder Heifers: Medium and Large 2,700-750 QKL,637,95.1,102.28,105.94,108.93,103.79,100.9,109.38,104.51,98.72,101.5,107.8,106.91,103.72
11,2011,Feeder Heifers: Medium and Large 2,750-800 QKM,464,92.34,94.01,101.57,113.99,98.48,99.7,105.34,98.97,95.11,97.88,105.9,106.98,102.0
12,2011,Feeder Heifers: Medium and Large 2,800-850 QKN,142,86.65,90.05,97.41,100.25,94.79,94.63,114.0,92.34,96.74,96.23,98.77,91.03,94.56
13,2011,Feeder Heifers: Medium and Large 2,850-900 QKO,83,82.02,88.52,92.98,96.87,85.72,89.0,104.0,88.0,87.85,92.66,93.03,98.0,90.9
14,2011,Feeder Heifers: Medium and Large 2,900-950 QKA,51,78.56,77.5,86.44,94.49,84.0,80.0,92.0,,92.5,99.0,,,89.21
0,2011,Feeder Heifers: Small and Medium 2,200-250 CWA,16,125.5,134.71,141.19,145.0,140.0,,,,,,,156.0,137.82
1,2011,Feeder Heifers: Small and Medium 2,250-300 CWB,40,123.65,126.18,136.73,139.21,,122.0,128.0,,,,129.21,150.0,132.36
2,2011,Feeder Heifers: Small and Medium 2,300-350 CWC,152,117.18,124.96,135.32,134.72,115.72,118.97,124.76,115.99,113.65,118.0,127.25,132.87,126.87
3,2011,Feeder Heifers: Small and Medium 2,350-400 CWD,279,111.67,119.63,133.08,131.02,121.62,115.79,118.71,117.07,114.5,112.43,115.87,131.96,121.56
4,2011,Feeder Heifers: Small and Medium 2,400-450 CWE,213,110.49,119.26,129.74,127.57,115.0,107.45,112.52,112.51,105.81,110.36,121.2,125.0,115.65
5,2011,Feeder Heifers: Small and Medium 2,450-500 CWF,171,106.87,113.8,122.82,129.35,113.18,112.33,116.31,112.53,106.18,107.0,111.07,122.78,112.47
6,2011,Feeder Heifers: Small and Medium 2,500-550 CWG,126,103.48,108.08,125.84,117.74,111.06,108.0,109.0,105.32,103.3,105.86,108.0,118.44,108.73
7,2011,Feeder Heifers: Small and Medium 2,550-600 CWH,35,103.0,106.24,119.42,119.04,106.0,113.05,108.55,102.34,107.0,104.0,105.0,118.0,109.99
8,2011,Feeder Heifers: Small and Medium 2,600-650 CWI,15,93.92,87.97,109.0,114.0,,95.0,,107.0,,,99.36,,97.18
9,2011,Feeder Heifers: Small and Medium 2,650-700 CWJ,7,86.0,100.0,96.53,117.0,,,,,,,,,96.91
10,2011,Feeder Heifers: Small and Medium 2,700-750 CWK,4,84.25,,,90.0,,,,,,,,,85.71
11,2011,Feeder Heifers: Small and Medium 2,750-800 CWL,1,,80.0,,,,,,,,,,,80.0
0,2011,Feeder Heifers: Medium and Large 2-3,550-600 GFX,12,,,,,,,,,105.0,,,,105.0
0,2011,Feeder Heifers: Large 3,200-250 EIM,1,,,,132.5,,,,,,,,,132.5
1,2011,Feeder Heifers: Large 3,250-300 EIN,3,110.5,110.0,,,,,,,,,,,110.34
2,2011,Feeder Heifers: Large 3,300-350 EIO,6,104.6,,120.0,132.5,,,,,,,,,116.89
3,2011,Feeder Heifers: Large 3,350-400 EIP,8,,112.0,117.81,125.0,,,,,,,,,117.2
4,2011,Feeder Heifers: Large 3,400-450 EIQ,4,94.29,,114.5,,,,,,,,,,104.21
5,2011,Feeder Heifers: Large 3,450-500 EIR,4,,,103.0,109.51,,,,,,,,,106.29
6,2011,Feeder Heifers: Large 3,500-550 EIS,3,100.0,,110.0,,,,,,,,,,103.41
7,2011,Feeder Heifers: Large 3,550-600 EIT,5,,,96.5,103.0,,,,,,,,,97.78
8,2011,Feeder Heifers: Large 3,600-650 EIU,3,75.0,113.0,97.5,,,,,,,,,,95.18
9,2011,Feeder Heifers: Large 3,650-700 EIV,4,75.0,,87.0,90.0,,84.0,,,,,,,84.0
10,2011,Feeder Heifers: Large 3,750-800 EIX,1,,,,85.0,,,,,,,,,85.0
0,2011,Feeder Heifers: Medium and Large 3,200-250 EHU,245,127.21,130.28,145.8,147.0,134.84,133.49,136.65,139.77,130.14,134.2,141.33,151.08,137.0
1,2011,Feeder Heifers: Medium and Large 3,250-300 EHV,630,123.33,126.44,140.44,140.22,129.82,125.81,135.49,129.89,124.49,128.11,132.8,141.13,131.43
2,2011,Feeder Heifers: Medium and Large 3,300-350 EHW,"1,624",117.82,122.02,134.88,134.84,123.98,119.14,126.38,121.87,116.41,119.51,123.78,132.49,124.97
3,2011,Feeder Heifers: Medium and Large 3,350-400 EHX,"2,627",113.48,118.39,130.17,130.99,120.1,116.04,121.22,117.34,112.82,114.22,118.23,125.31,120.55
4,2011,Feeder Heifers: Medium and Large 3,400-450 EHY,"2,963",110.0,114.47,125.19,127.17,116.71,111.96,118.73,114.42,108.57,110.51,114.09,121.66,116.04
5,2011,Feeder Heifers: Medium and Large 3,450-500 EHZ,"2,703",106.09,111.22,121.62,122.77,113.15,110.02,116.95,111.79,105.47,107.28,109.96,116.87,112.59
6,2011,Feeder Heifers: Medium and Large 3,500-550 EIA,"1,902",101.05,105.8,117.1,118.57,110.07,106.48,113.14,108.49,102.44,104.96,107.12,109.81,108.58
7,2011,Feeder Heifers: Medium and Large 3,550-600 EIB,"1,012",97.55,101.29,111.86,114.81,108.36,102.98,109.98,106.05,100.05,101.23,103.74,108.62,105.06
8,2011,Feeder Heifers: Medium and Large 3,600-650 EIC,474,92.87,97.83,106.16,108.74,103.73,99.82,107.71,105.33,97.65,99.18,101.0,104.96,101.97
9,2011,Feeder Heifers: Medium and Large 3,650-700 EID,229,88.09,91.15,102.28,106.18,101.12,97.04,101.59,100.24,92.88,95.5,99.58,107.22,98.46
10,2011,Feeder Heifers: Medium and Large 3,700-750 EIE,120,81.72,89.9,100.27,100.03,93.3,89.83,90.91,96.25,89.76,97.0,94.98,100.0,93.72
11,2011,Feeder Heifers: Medium and Large 3,750-800 EIF,70,81.4,85.91,91.07,94.61,95.19,89.91,100.0,95.64,85.05,93.04,92.67,86.46,90.87
12,2011,Feeder Heifers: Medium and Large 3,800-850 EIG,15,,87.23,88.49,90.0,,70.0,,88.64,85.0,81.51,87.0,,85.82
13,2011,Feeder Heifers: Medium and Large 3,900-950 EII,1,73.0,,,,,,,,,,,,73.0
14,2011,Feeder Heifers: Medium and Large 3,950-1000 EIJ,1,,,,,81.0,,,,,,,,81.0
0,2011,Feeder Heifers: Small and Medium 3,200-250 EGO,42,113.95,122.45,130.98,138.0,125.62,126.67,,120.51,124.84,130.32,133.08,140.0,126.24
1,2011,Feeder Heifers: Small and Medium 3,250-300 EGP,75,116.98,118.59,128.35,126.41,128.14,123.25,124.0,127.31,120.58,121.1,126.15,,123.06
2,2011,Feeder Heifers: Small and Medium 3,300-350 EGQ,127,112.35,114.8,125.9,126.79,121.1,113.77,122.0,124.49,115.75,116.33,117.96,136.8,119.43
3,2011,Feeder Heifers: Small and Medium 3,350-400 EGR,229,107.18,109.12,121.72,123.13,118.22,113.68,116.95,118.62,113.3,114.76,112.8,126.8,116.23
4,2011,Feeder Heifers: Small and Medium 3,400-450 EGS,212,104.18,102.96,120.67,120.35,114.27,109.57,116.0,114.45,107.68,111.1,111.54,126.35,112.82
5,2011,Feeder Heifers: Small and Medium 3,450-500 EGT,220,101.37,98.26,118.74,118.57,107.35,103.42,115.0,112.04,105.56,106.13,106.9,122.82,108.83
6,2011,Feeder Heifers: Small and Medium 3,500-550 EGU,85,90.58,90.0,116.28,,109.13,,111.0,104.96,104.45,104.17,105.0,113.01,105.41
7,2011,Feeder Heifers: Small and Medium 3,550-600 EGV,8,,,98.71,106.0,,,,102.0,,90.49,103.0,,98.5
8,2011,Feeder Heifers: Small and Medium 3,600-650 EGW,1,81.0,,,,,,,,,,,,81.0
9,2011,Feeder Heifers: Small and Medium 3,650-700 EGX,2,,,90.0,96.0,,,,,,,,,92.93
0,2012,Slaughter Cows: Breakers 75-80,850-1200 BAA,617,75.99,82.89,82.32,85.62,88.18,82.4,74.58,78.24,76.97,72.99,73.09,74.85,79.77
1,2012,Slaughter Cows: Breakers 75-80,1200-1600 BAH,"3,408",77.45,85.7,86.03,87.11,88.6,83.3,76.14,78.9,76.96,73.45,73.62,77.5,80.5
2,2012,Slaughter Cows: Breakers 75-80,1600-2000 BAK,383,76.14,86.62,86.87,85.83,87.18,81.05,75.4,78.04,73.92,72.58,72.26,80.08,79.16
0,2012,Slaughter Cows: Boners 80-85,800-1200 BAB,"7,283",74.04,83.48,84.25,86.9,87.69,84.25,77.33,79.68,77.32,74.16,73.97,75.51,80.6
1,2012,Slaughter Cows: Boners 80-85,1200-2000 BAI,"7,601",76.75,87.16,86.31,89.1,90.41,85.82,79.21,80.94,78.75,75.51,75.5,78.14,82.13
0,2012,Slaughter Cows: Lean 85-90,0-750 BAD,13,61.45,69.68,,,75.0,75.52,,,,63.11,,,67.6
1,2012,Slaughter Cows: Lean 85-90,750-850 BAE,293,62.57,69.71,71.81,75.78,75.22,73.21,66.86,71.14,68.4,64.31,67.85,59.97,70.36
2,2012,Slaughter Cows: Lean 85-90,850-1200 BAF,"5,831",65.46,73.9,75.2,77.59,79.31,76.48,70.1,72.89,71.41,66.69,66.71,67.26,72.05
3,2012,Slaughter Cows: Lean 85-90,1200-2000 BAJ,"1,184",66.49,75.84,76.71,78.59,81.22,78.38,73.24,73.87,72.07,67.59,68.02,68.61,72.62
0,2012,Slaughter Bulls: Y.G. 1-2,1000-1500 ABA,"1,034",84.41,94.57,97.42,100.45,103.31,100.67,92.12,93.55,90.5,86.78,86.88,85.08,93.3
1,2012,Slaughter Bulls: Y.G. 1-2,1500-2500 ABB,"3,001",88.9,99.64,102.34,105.49,108.37,104.78,96.16,98.66,95.1,90.1,89.6,90.82,97.72
0,2012,Feeder Steers: Large 1,600-650 DBI,7,134.0,,,,,,,,,,,,134.0
1,2012,Feeder Steers: Large 1,650-700 DBJ,1,,,,,,147.0,,,,,,,147.0
2,2012,Feeder Steers: Large 1,700-750 DBK,1,,,,,,127.0,,,,,,,127.0
3,2012,Feeder Steers: Large 1,750-800 DBL,3,,,,,,140.0,,,,,,,140.0
4,2012,Feeder Steers: Large 1,800-850 DBM,1,,,,,,125.0,,,,,,,125.0
5,2012,Feeder Steers: Large 1,900-950 DBO,1,,,,,,118.0,,,,,,,118.0
0,2012,Feeder Steers: Medium and Large 1,200-250 CCA,92,217.53,234.07,237.19,250.29,268.14,275.63,234.04,248.15,253.02,234.08,,235.0,238.78
1,2012,Feeder Steers: Medium and Large 1,250-300 CCB,193,204.63,227.91,226.32,228.25,232.77,237.39,218.24,214.98,218.97,214.66,214.41,223.25,219.19
2,2012,Feeder Steers: Medium and Large 1,300-350 CCC,605,196.06,214.63,216.72,213.37,211.58,212.61,195.73,206.69,212.89,209.31,211.46,208.66,208.35
3,2012,Feeder Steers: Medium and Large 1,350-400 CCD,746,185.86,204.77,204.66,199.95,203.91,199.46,167.19,180.4,192.43,186.62,191.52,188.88,193.02
4,2012,Feeder Steers: Medium and Large 1,400-450 CCE,"1,249",174.92,194.51,195.68,189.73,186.94,187.91,153.48,163.26,175.55,173.32,176.01,174.77,179.71
5,2012,Feeder Steers: Medium and Large 1,450-500 CCF,"1,296",168.25,187.13,188.43,181.15,173.35,171.0,140.28,144.87,160.35,160.72,164.38,165.63,168.05
6,2012,Feeder Steers: Medium and Large 1,500-550 CCG,"1,412",161.19,178.84,182.67,168.75,165.29,162.13,128.25,138.72,161.72,148.27,153.59,155.88,158.52
7,2012,Feeder Steers: Medium and Large 1,550-600 CCH,"1,595",155.36,171.01,171.35,160.94,157.22,156.8,126.18,134.23,137.58,140.08,144.23,147.76,146.77
8,2012,Feeder Steers: Medium and Large 1,600-650 CCI,"1,600",149.88,160.29,166.56,155.01,152.43,153.6,126.81,130.4,134.66,133.14,137.79,137.82,140.8
9,2012,Feeder Steers: Medium and Large 1,650-700 CCJ,"1,553",141.03,153.8,157.53,147.72,145.6,150.0,124.36,127.52,131.24,129.72,132.71,134.73,137.74
10,2012,Feeder Steers: Medium and Large 1,700-750 CCK,"1,225",136.83,149.1,148.66,142.37,141.99,139.3,118.14,123.09,130.41,126.39,128.41,127.94,133.96
11,2012,Feeder Steers: Medium and Large 1,750-800 CCL,745,133.46,139.56,150.46,140.52,135.82,136.16,119.01,119.76,124.69,123.45,123.1,130.58,131.95
12,2012,Feeder Steers: Medium and Large 1,800-850 CCM,242,128.65,140.97,138.49,135.56,131.8,139.47,114.38,117.62,116.48,117.62,119.25,123.18,124.66
13,2012,Feeder Steers: Medium and Large 1,850-900 CCN,110,126.78,138.64,,,127.12,126.24,117.69,115.35,,112.69,,118.0,128.31
14,2012,Feeder Steers: Medium and Large 1,900-950 CCO,43,116.19,120.0,,,,,110.7,,,,109.5,123.0,118.96
15,2012,Feeder Steers: Medium and Large 1,950-1000 CCP,7,108.0,,,112.0,,117.0,,,,,,,111.58
16,2012,Feeder Steers: Medium and Large 1,1000-1050 CCQ,1,,,,,,,104.0,,,,,,104.0
17,2012,Feeder Steers: Medium and Large 1,1050-1100 CCR,4,,,,,,114.0,,,,,,,114.0
0,2012,Feeder Steers: Small and Medium 1,450-500 DCF,1,155.0,,,,,,,,,,,,155.0
1,2012,Feeder Steers: Small and Medium 1,550-600 DCH,1,,,,,,156.0,,,,,,,156.0
0,2012,Feeder Steers: Medium and Large 1-2,350-400 DED,15,,,,,,204.0,,,,,,,204.0
1,2012,Feeder Steers: Medium and Large 1-2,450-500 DEF,2,,,,,,,,,,157.0,,,157.0
2,2012,Feeder Steers: Medium and Large 1-2,500-550 DEG,89,,170.75,,,,,,,,,,,170.75
3,2012,Feeder Steers: Medium and Large 1-2,550-600 DEH,6,,,,,,,,,139.5,,,,139.5
4,2012,Feeder Steers: Medium and Large 1-2,600-650 DEI,516,156.8,,,157.25,,,130.0,134.14,,,,138.25,143.82
5,2012,Feeder Steers: Medium and Large 1-2,650-700 DEJ,341,147.24,,,153.33,,,124.5,130.14,126.95,133.0,133.0,,137.99
6,2012,Feeder Steers: Medium and Large 1-2,700-750 DEK,190,,,,149.08,,,124.36,,,,,132.75,138.13
7,2012,Feeder Steers: Medium and Large 1-2,750-800 DEL,47,,,,138.75,,145.0,,,,,,,140.22
8,2012,Feeder Steers: Medium and Large 1-2,800-850 DEM,178,,,,139.75,134.85,145.22,,,,,,124.0,141.03
9,2012,Feeder Steers: Medium and Large 1-2,850-900 DEN,17,,,,133.0,,,,,,,,,133.0
10,2012,Feeder Steers: Medium and Large 1-2,900-950 DEO,3,,,,121.0,,,,,,,,,121.0
0,2012,Feeder Steers: Large 2,400-450 DJE,1,,,,,,166.0,,,,,,,166.0
1,2012,Feeder Steers: Large 2,450-500 DJF,2,,,,,,160.97,,,,,,,160.97
2,2012,Feeder Steers: Large 2,500-550 DJG,1,,,,,,134.0,,,,,,,134.0
3,2012,Feeder Steers: Large 2,600-650 DJI,1,,,,,,,131.0,,,,,,131.0
0,2012,Feeder Steers: Medium and Large 2,200-250 DHA,40,200.0,219.74,,244.28,224.37,268.81,226.79,,230.18,237.68,,,233.27
1,2012,Feeder Steers: Medium and Large 2,250-300 DHB,106,195.37,212.68,,225.86,217.99,218.5,196.0,,206.9,202.59,204.58,198.02,205.04
2,2012,Feeder Steers: Medium and Large 2,300-350 DHC,478,187.76,203.29,198.54,201.36,202.3,200.92,185.59,192.65,198.51,193.58,193.24,195.71,194.98
3,2012,Feeder Steers: Medium and Large 2,350-400 DHD,900,174.13,194.45,195.63,189.94,190.41,187.72,158.74,168.84,179.9,177.12,179.04,178.0,182.86
4,2012,Feeder Steers: Medium and Large 2,400-450 DHE,"1,822",166.96,185.56,188.99,182.65,178.36,176.53,142.18,152.91,166.21,164.47,167.65,165.36,171.37
5,2012,Feeder Steers: Medium and Large 2,450-500 DHF,"2,181",160.41,178.99,180.4,174.35,168.84,164.89,140.09,141.02,151.54,153.62,157.5,157.19,162.05
6,2012,Feeder Steers: Medium and Large 2,500-550 DHG,"2,665",153.22,172.23,173.43,164.26,161.0,155.94,136.04,134.35,142.28,144.37,147.15,148.72,150.24
7,2012,Feeder Steers: Medium and Large 2,550-600 DHH,"2,542",146.98,164.0,162.64,157.79,153.79,151.74,126.53,128.99,136.35,136.73,139.12,142.44,144.31
8,2012,Feeder Steers: Medium and Large 2,600-650 DHI,"2,054",142.3,155.34,154.66,150.55,149.06,145.03,124.11,127.47,131.01,129.1,132.8,131.85,135.74
9,2012,Feeder Steers: Medium and Large 2,650-700 DHJ,"1,383",133.25,150.91,151.65,149.1,142.77,142.25,122.22,123.69,127.58,124.46,127.21,126.24,133.34
10,2012,Feeder Steers: Medium and Large 2,700-750 DHK,836,130.8,147.02,145.01,141.72,134.97,135.6,118.39,118.9,122.14,121.52,122.7,123.92,127.69
11,2012,Feeder Steers: Medium and Large 2,750-800 DHL,388,123.51,148.0,141.48,135.98,132.15,128.57,110.91,116.99,117.6,117.91,118.46,123.51,122.25
12,2012,Feeder Steers: Medium and Large 2,800-850 DHM,129,124.7,128.79,136.5,136.5,130.0,116.21,112.38,111.0,113.79,112.17,119.38,,122.44
13,2012,Feeder Steers: Medium and Large 2,850-900 DHN,20,,,,131.0,129.0,,,114.01,111.02,,,115.0,121.65
14,2012,Feeder Steers: Medium and Large 2,900-950 DHO,22,113.0,,,,,124.0,,114.0,108.74,,,,116.89
15,2012,Feeder Steers: Medium and Large 2,950-1000 DHP,14,106.0,,116.0,113.47,,,,,,,111.0,,112.04
0,2012,Feeder Steers: Small and Medium 2,350-400 CFD,3,150.0,,,,164.52,,,,,,,,159.84
1,2012,Feeder Steers: Small and Medium 2,400-450 CFE,1,,,,,,163.0,,,,,,,163.0
2,2012,Feeder Steers: Small and Medium 2,450-500 CFF,18,153.0,,,166.22,,162.5,,,,,,,165.14
3,2012,Feeder Steers: Small and Medium 2,500-550 CFG,2,,,,,,149.94,,,,,,,149.94
0,2012,Feeder Steers: Medium and Large 2-3,450-500 GFD,19,,,,,,,,133.0,,,,,133.0
1,2012,Feeder Steers: Medium and Large 2-3,550-600 GFF,5,,,,150.0,,,,,,,,,150.0
2,2012,Feeder Steers: Medium and Large 2-3,700-750 GFI,3,,,,135.0,,,,,,,,,135.0
0,2012,Feeder Steers: Large 3,600-650 ECS,1,,,,,,127.0,,,,,,,127.0
0,2012,Feeder Steers: Medium and Large 3,200-250 EBS,4,,,,,,280.0,180.0,,222.0,,,,225.53
1,2012,Feeder Steers: Medium and Large 3,250-300 EBT,1,179.0,,,,,,,,,,,,179.0
2,2012,Feeder Steers: Medium and Large 3,300-350 EBU,76,161.01,184.11,,195.23,190.67,177.71,158.19,188.33,178.42,176.09,175.0,174.49,176.71
3,2012,Feeder Steers: Medium and Large 3,350-400 EBV,156,156.76,183.22,,178.52,173.79,170.17,139.18,152.79,169.83,160.46,163.29,155.53,163.69
4,2012,Feeder Steers: Medium and Large 3,400-450 EBW,343,149.0,177.65,177.05,172.64,171.83,161.96,140.54,140.8,150.72,148.9,154.45,148.71,153.69
5,2012,Feeder Steers: Medium and Large 3,450-500 EBX,432,150.74,165.26,169.86,162.73,159.97,153.69,136.36,133.5,139.94,142.35,144.4,147.36,143.69
6,2012,Feeder Steers: Medium and Large 3,500-550 EBY,603,142.16,159.95,155.23,159.86,154.17,147.85,125.48,128.13,133.81,135.5,138.44,138.76,138.07
7,2012,Feeder Steers: Medium and Large 3,550-600 ECZ,514,139.86,,154.45,149.61,147.43,143.38,121.87,123.0,127.44,129.44,129.68,133.39,130.39
8,2012,Feeder Steers: Medium and Large 3,600-650 ECA,289,126.59,149.04,150.27,154.6,140.73,136.7,116.22,120.18,122.61,123.2,122.68,121.02,125.78
